fid,objectid,cod_rip,cod_reg,cod_prov,pro_com,pro_com_t
27535,24187,2,8,36,36040,"036040"
27536,31033,3,12,58,58091,"058091"
27537,19016,4,16,74,74007,"074007"
27538,20424,2,6,93,93045,"093045"
27539,20561,4,13,66,66049,"066049"
27540,19414,2,6,30,30008,"030008"
27541,22485,1,2,7,7039,"007039"
27542,20419,4,15,65,65014,"065014"
27543,17720,2,8,40,40001,"040001"
27544,14764,3,12,58,58068,"058068"
27545,16085,1,3,19,19067,"019067"
27546,17348,4,16,75,75040,"075040"
27547,18281,1,1,3,3154,"003154"
27548,22454,2,5,23,23096,"023096"
27549,22041,4,15,63,63049,"063049"
27550,27299,2,5,29,29003,"029003"
27551,24494,2,8,34,34013,"034013"
27552,18898,4,15,63,63049,"063049"
27553,21078,3,12,58,58049,"058049"
27554,20302,1,3,15,15062,"015062"
27555,26280,5,20,92,92074,"092074"
27556,24333,5,20,92,92051,"092051"
27557,24336,5,20,92,92051,"092051"
27558,20777,1,3,97,97061,"097061"
27559,31225,3,12,58,58091,"058091"
27560,18256,4,13,69,69083,"069083"
27561,17986,1,1,4,4218,"004218"
27562,17256,2,8,35,35033,"035033"
27563,19746,2,8,39,39018,"039018"
27564,24201,1,3,15,15171,"015171"
27565,21127,3,12,58,58012,"058012"
27566,22476,1,3,15,15146,"015146"
27567,24576,3,9,53,53010,"053010"
27568,16633,1,1,3,3070,"003070"
27569,24183,2,8,37,37006,"037006"
27570,20071,1,1,3,3166,"003166"
27571,21473,4,13,67,67041,"067041"
27572,16461,1,1,6,6015,"006015"
27573,21512,2,5,27,27040,"027040"
27574,19167,1,3,18,18115,"018115"
27575,26083,4,16,110,110003,"110003"
27576,20676,5,19,88,88009,"088009"
27577,19087,2,5,25,25006,"025006"
27578,16168,2,8,99,99014,"099014"
27579,17471,2,5,28,28030,"028030"
27580,24608,2,6,30,30088,"030088"
27581,16734,1,1,103,103048,"103048"
27582,15027,2,5,24,24009,"024009"
27583,20971,5,19,83,83005,"083005"
27584,22943,1,2,7,7039,"007039"
27585,17765,3,12,58,58115,"058115"
27586,22963,1,1,6,6087,"006087"
27587,24824,4,15,63,63049,"063049"
27588,18927,4,15,63,63049,"063049"
27589,24761,2,5,29,29052,"029052"
27590,27211,1,1,6,6191,"006191"
27591,27438,1,1,1,1272,"001272"
27592,24030,2,5,28,28106,"028106"
27593,27996,1,7,10,10025,"010025"
27594,16829,4,13,66,66098,"066098"
27595,23726,4,15,63,63049,"063049"
27596,21458,2,6,30,30001,"030001"
27597,20234,2,5,27,27033,"027033"
27598,19665,2,6,93,93033,"093033"
27599,20036,2,8,37,37057,"037057"
27600,25052,2,5,26,26012,"026012"
27601,20907,2,8,37,37057,"037057"
27602,20998,1,3,18,18113,"018113"
27603,17520,1,1,6,6114,"006114"
27604,19305,2,5,26,26027,"026027"
27605,25211,4,16,73,73015,"073015"
27606,25662,1,1,103,103077,"103077"
27607,18733,4,13,68,68028,"068028"
27608,18869,2,8,33,33032,"033032"
27609,24506,2,5,25,25048,"025048"
27610,21399,2,8,99,99014,"099014"
27611,22554,2,5,24,24053,"024053"
27612,27265,1,7,11,11015,"011015"
27613,19120,3,9,47,47011,"047011"
27614,17094,1,3,15,15146,"015146"
27615,24094,2,8,38,38023,"038023"
27616,16803,1,3,19,19084,"019084"
27617,20396,1,7,11,11016,"011016"
27618,22569,4,15,63,63049,"063049"
27619,17799,4,13,67,67031,"067031"
27620,16076,1,1,2,2107,"002107"
27621,17407,4,13,66,66089,"066089"
27622,19894,1,3,18,18141,"018141"
27623,18135,4,15,63,63049,"063049"
27624,31420,4,15,64,64114,"064114"
27625,31087,1,3,12,12068,"012068"
27626,26487,4,15,63,63049,"063049"
27627,19257,2,6,93,93022,"093022"
27628,16256,2,6,93,93033,"093033"
27629,17964,2,5,26,26086,"026086"
27630,31894,1,7,9,9056,"009056"
27631,20569,4,16,75,75052,"075052"
27632,24396,4,16,71,71020,"071020"
27633,18205,2,8,39,39014,"039014"
27634,22202,2,5,26,26092,"026092"
27635,25099,2,8,35,35028,"035028"
27636,25274,3,12,58,58091,"058091"
27637,26362,1,1,1,1231,"001231"
27638,23080,1,1,1,1272,"001272"
27639,21959,1,2,7,7015,"007015"
27640,21244,2,8,35,35021,"035021"
27641,25810,2,5,29,29040,"029040"
27642,17030,1,7,10,10041,"010041"
27643,21301,2,5,26,26077,"026077"
27644,24168,2,8,37,37036,"037036"
27645,22315,2,8,37,37006,"037006"
27646,17956,2,8,37,37006,"037006"
27647,20259,2,8,34,34009,"034009"
27648,14940,4,17,76,76050,"076050"
27649,21164,3,11,44,44011,"044011"
27650,24284,2,5,29,29019,"029019"
27651,26072,1,3,97,97051,"097051"
27652,22055,4,15,63,63049,"063049"
27653,19700,2,8,36,36021,"036021"
27654,23050,1,3,18,18023,"018023"
27655,25872,3,9,52,52011,"052011"
27656,21163,3,11,44,44011,"044011"
27657,15729,1,7,10,10025,"010025"
27658,26475,4,15,63,63049,"063049"
27659,31406,1,3,15,15077,"015077"
27660,20864,5,19,83,83046,"083046"
27661,15876,1,7,10,10025,"010025"
27662,19080,1,2,7,7028,"007028"
27663,14687,1,3,16,16183,"016183"
27664,22063,4,15,63,63049,"063049"
27665,22040,4,15,63,63049,"063049"
27666,19537,2,8,37,37021,"037021"
27667,17642,1,3,17,17029,"017029"
27668,19755,2,5,23,23017,"023017"
27669,27036,2,5,28,28003,"028003"
27670,20883,1,3,16,16206,"016206"
27671,19524,4,18,78,78157,"078157"
27672,21640,1,1,96,96081,"096081"
27673,22038,1,1,4,4034,"004034"
27674,21158,5,19,89,89017,"089017"
27675,15450,2,8,36,36040,"036040"
27676,25163,4,16,73,73015,"073015"
27677,16221,4,13,69,69083,"069083"
27678,16811,2,8,34,34027,"034027"
27679,24007,2,5,23,23058,"023058"
27680,24745,1,3,20,20058,"020058"
27681,19739,1,3,16,16057,"016057"
27682,21031,1,3,12,12097,"012097"
27683,22187,1,7,9,9056,"009056"
27684,22244,2,8,35,35028,"035028"
27685,20564,2,6,30,30073,"030073"
27686,30967,3,9,48,48035,"048035"
27687,19556,2,5,26,26086,"026086"
27688,22701,2,8,36,36045,"036045"
27689,22185,1,1,3,3106,"003106"
27690,20298,1,3,12,12119,"012119"
27691,25628,2,5,27,27043,"027043"
27692,20491,1,3,13,13206,"013206"
27693,25268,4,15,65,65073,"065073"
27694,16359,1,2,7,7022,"007022"
27695,23556,1,1,96,96004,"096004"
27696,27436,1,3,98,98046,"098046"
27697,27994,1,7,10,10025,"010025"
27698,27396,5,19,82,82046,"082046"
27699,22444,4,16,75,75011,"075011"
27700,16086,1,3,19,19067,"019067"
27701,22178,4,13,68,68028,"068028"
27702,18703,2,5,26,26025,"026025"
27703,15119,4,16,75,75035,"075035"
27704,21393,1,2,7,7066,"007066"
27705,21187,2,5,23,23058,"023058"
27706,27684,1,1,6,6036,"006036"
27707,16739,2,8,34,34027,"034027"
27708,25019,2,8,34,34027,"034027"
27709,17635,1,2,7,7021,"007021"
27710,24377,2,5,29,29026,"029026"
27711,21489,1,3,16,16206,"016206"
27712,19200,2,8,99,99013,"099013"
27713,22290,1,1,3,3106,"003106"
27714,25200,2,5,26,26032,"026032"
27715,22676,1,3,13,13251,"013251"
27716,22599,3,11,42,42023,"042023"
27717,18794,2,6,30,30188,"030188"
27718,18785,1,3,16,16025,"016025"
27719,27708,2,8,37,37053,"037053"
27720,20484,4,13,66,66069,"066069"
27721,25745,1,1,3,3143,"003143"
27722,16808,5,20,111,111035,"111035"
27723,21396,1,3,17,17166,"017166"
27724,19568,2,8,37,37002,"037002"
27725,23491,4,15,63,63049,"063049"
27726,19142,3,12,60,60087,"060087"
27727,16143,1,1,1,1130,"001130"
27728,24732,1,1,103,103070,"103070"
27729,26485,4,15,63,63049,"063049"
27730,19067,2,5,27,27017,"027017"
27731,19790,1,2,7,7022,"007022"
27732,26359,5,20,91,91064,"091064"
27733,17444,1,1,6,6172,"006172"
27734,18009,1,3,17,17029,"017029"
27735,21672,2,5,24,24026,"024026"
27736,17786,3,12,58,58091,"058091"
27737,17229,1,3,18,18058,"018058"
27738,25443,2,5,29,29030,"029030"
27739,22058,4,15,63,63049,"063049"
27740,30757,1,1,6,6115,"006115"
27741,27307,3,9,53,53011,"053011"
27742,21087,2,6,30,30003,"030003"
27743,25261,3,11,44,44023,"044023"
27744,22441,5,19,82,82017,"082017"
27745,19247,2,8,37,37006,"037006"
27746,24800,4,15,63,63049,"063049"
27747,27636,4,18,78,78091,"078091"
27748,27116,3,9,48,48014,"048014"
27749,24256,3,10,55,55028,"055028"
27750,17466,4,15,62,62022,"062022"
27751,16733,2,5,29,29007,"029007"
27752,21767,1,1,4,4234,"004234"
27753,22272,2,6,93,93037,"093037"
27754,23033,2,8,35,35033,"035033"
27755,18562,3,12,56,56042,"056042"
27756,18415,2,6,93,93033,"093033"
27757,21330,3,11,109,109024,"109024"
27758,27014,2,5,28,28013,"028013"
27759,16331,2,5,23,23078,"023078"
27760,17287,1,7,9,9006,"009006"
27761,17961,2,5,26,26086,"026086"
27762,18535,1,3,16,16253,"016253"
27763,20042,4,13,69,69046,"069046"
27764,23874,2,8,34,34006,"034006"
27765,27665,4,18,78,78156,"078156"
27766,23868,1,1,6,6174,"006174"
27767,18046,2,5,23,23095,"023095"
27768,19861,5,20,90,90024,"090024"
27769,23425,4,15,63,63049,"063049"
27770,20520,2,5,25,25073,"025073"
27771,23134,2,5,24,24122,"024122"
27772,18402,4,13,67,67038,"067038"
27773,19759,2,5,28,28017,"028017"
27774,25237,1,3,15,15213,"015213"
27775,25516,1,1,1,1262,"001262"
27776,30683,3,11,109,109004,"109004"
27777,18223,4,15,64,64092,"064092"
27778,25265,4,15,65,65073,"065073"
27779,18183,2,5,26,26080,"026080"
27780,26496,4,15,63,63049,"063049"
27781,18473,2,8,99,99018,"099018"
27782,23811,2,8,37,37006,"037006"
27783,19085,2,5,29,29029,"029029"
27784,31173,4,13,67,67040,"067040"
27785,19367,2,8,40,40007,"040007"
27786,17559,2,8,99,99013,"099013"
27787,17963,2,5,26,26086,"026086"
27788,21665,2,5,26,26062,"026062"
27789,22301,3,12,56,56024,"056024"
27790,24075,2,8,33,33032,"033032"
27791,17101,2,8,99,99025,"099025"
27792,18215,2,5,29,29036,"029036"
27793,26504,4,15,63,63049,"063049"
27794,15837,1,7,10,10025,"010025"
27795,22687,2,8,39,39012,"039012"
27796,25946,1,3,15,15182,"015182"
27797,22868,1,3,108,108042,"108042"
27798,19526,4,18,78,78157,"078157"
27799,26240,1,3,17,17029,"017029"
27800,25915,1,3,16,16024,"016024"
27801,16653,4,18,80,80057,"080057"
27802,24659,1,7,10,10025,"010025"
27803,20143,2,6,30,30008,"030008"
27804,23196,4,15,63,63091,"063091"
27805,23347,4,15,63,63049,"063049"
27806,18116,4,15,63,63049,"063049"
27807,19914,1,1,103,103013,"103013"
27808,16998,2,5,26,26086,"026086"
27809,27688,1,1,6,6036,"006036"
27810,27102,2,8,34,34027,"034027"
27811,16476,3,10,55,55004,"055004"
27812,23707,2,8,34,34027,"034027"
27813,27515,1,1,5,5093,"005093"
27814,15757,1,7,10,10025,"010025"
27815,21488,1,3,18,18159,"018159"
27816,27859,1,3,15,15146,"015146"
27817,25379,4,15,65,65116,"065116"
27818,19329,4,13,68,68028,"068028"
27819,24248,1,3,17,17057,"017057"
27820,22464,2,5,27,27030,"027030"
27821,26396,5,20,90,90021,"090021"
27822,26136,4,16,110,110003,"110003"
27823,31031,1,3,108,108052,"108052"
27824,19427,2,5,23,23095,"023095"
27825,21647,3,9,45,45001,"045001"
27826,18287,2,8,35,35009,"035009"
27827,23926,1,7,8,8026,"008026"
27828,17478,3,12,58,58115,"058115"
27829,21816,1,3,13,13089,"013089"
27830,18522,1,7,10,10065,"010065"
27831,18414,1,2,7,7074,"007074"
27832,24542,2,5,26,26012,"026012"
27833,24880,4,15,63,63049,"063049"
27834,21781,2,5,27,27036,"027036"
27835,27245,3,11,41,41035,"041035"
27836,23710,4,15,63,63049,"063049"
27837,17504,5,19,86,86017,"086017"
27838,23835,1,3,16,16049,"016049"
27839,17418,3,9,51,51002,"051002"
27840,22277,1,1,3,3073,"003073"
27841,20193,1,1,3,3051,"003051"
27842,21809,1,3,16,16079,"016079"
27843,27276,4,13,68,68021,"068021"
27844,19733,1,7,9,9034,"009034"
27845,25913,2,5,26,26009,"026009"
27846,24152,1,1,1,1042,"001042"
27847,21799,2,8,34,34027,"034027"
27848,16849,5,19,83,83005,"083005"
27849,20334,2,5,26,26072,"026072"
27850,25074,4,15,64,64097,"064097"
27851,18398,4,15,63,63077,"063077"
27852,17420,1,3,18,18016,"018016"
27853,19306,1,1,1,1068,"001068"
27854,17191,1,1,1,1272,"001272"
27855,24402,2,5,28,28058,"028058"
27856,14789,4,16,75,75031,"075031"
27857,16385,3,9,100,100007,"100007"
27858,31870,1,3,12,12047,"012047"
27859,24943,2,5,24,24038,"024038"
27860,18911,4,15,63,63049,"063049"
27861,23552,4,15,63,63049,"063049"
27862,21410,1,3,15,15146,"015146"
27863,20400,4,13,69,69014,"069014"
27864,19006,1,2,7,7054,"007054"
27865,19761,2,5,28,28017,"028017"
27866,25165,3,9,53,53011,"053011"
27867,17600,2,5,27,27006,"027006"
27868,18336,2,8,34,34017,"034017"
27869,21508,1,1,4,4212,"004212"
27870,17844,1,3,12,12127,"012127"
27871,20589,1,3,16,16023,"016023"
27872,19708,1,3,17,17020,"017020"
27873,23146,2,5,29,29041,"029041"
27874,18053,2,5,28,28003,"028003"
27875,21362,1,3,14,14032,"014032"
27876,31463,3,12,57,57035,"057035"
27877,21216,3,9,50,50022,"050022"
27878,20677,1,1,1,1071,"001071"
27879,30987,3,12,58,58091,"058091"
27880,25232,5,19,84,84027,"084027"
27881,26896,4,13,69,69022,"069022"
27882,19038,3,9,45,45010,"045010"
27883,26626,4,15,63,63049,"063049"
27884,31365,3,12,58,58091,"058091"
27885,25321,4,16,72,72029,"072029"
27886,27769,2,8,38,38025,"038025"
27887,15073,3,10,54,54027,"054027"
27888,17521,2,8,99,99014,"099014"
27889,22008,2,8,35,35040,"035040"
27890,24779,4,15,63,63049,"063049"
27891,18584,1,3,13,13042,"013042"
27892,22966,1,2,7,7039,"007039"
27893,22650,4,15,64,64006,"064006"
27894,25414,1,1,1,1161,"001161"
27895,18044,3,9,48,48027,"048027"
27896,25614,4,18,80,80069,"080069"
27897,17971,2,5,24,24095,"024095"
27898,19276,2,6,93,93022,"093022"
27899,26441,1,3,16,16204,"016204"
27900,20198,2,6,93,93007,"093007"
27901,21923,1,1,6,6027,"006027"
27902,20661,4,15,62,62006,"062006"
27903,19334,1,3,20,20026,"020026"
27904,23589,4,15,63,63049,"063049"
27905,30854,3,12,58,58091,"058091"
27906,20132,1,3,14,14019,"014019"
27907,16965,4,18,102,102017,"102017"
27908,26393,5,20,90,90021,"090021"
27909,23026,1,2,7,7039,"007039"
27910,21898,4,16,74,74002,"074002"
27911,22909,2,5,26,26068,"026068"
27912,16181,3,11,41,41044,"041044"
27913,24632,2,8,38,38014,"038014"
27914,16466,1,3,15,15171,"015171"
27915,17472,2,5,28,28030,"028030"
27916,16163,1,1,6,6121,"006121"
27917,16523,1,3,15,15146,"015146"
27918,30689,3,11,109,109004,"109004"
27919,21121,1,1,4,4075,"004075"
27920,25820,2,5,29,29040,"029040"
27921,25848,2,5,29,29040,"029040"
27922,25063,5,19,85,85004,"085004"
27923,22050,4,15,63,63049,"063049"
27924,18520,1,1,96,96004,"096004"
27925,16668,2,5,28,28092,"028092"
27926,18555,1,3,19,19067,"019067"
27927,18102,3,9,51,51018,"051018"
27928,19578,1,3,13,13035,"013035"
27929,23546,4,15,63,63049,"063049"
27930,18834,2,8,33,33032,"033032"
27931,18803,1,7,10,10058,"010058"
27932,20173,1,3,16,16029,"016029"
27933,22727,1,1,6,6003,"006003"
27934,27017,2,8,36,36017,"036017"
27935,22800,1,3,13,13087,"013087"
27936,22580,3,12,59,59001,"059001"
27937,21867,2,6,31,31019,"031019"
27938,18268,2,5,26,26086,"026086"
27939,23039,2,8,37,37006,"037006"
27940,22969,1,2,7,7039,"007039"
27941,19553,3,10,54,54036,"054036"
27942,20887,3,9,49,49009,"049009"
27943,25192,2,5,25,25040,"025040"
27944,31400,3,12,58,58040,"058040"
27945,17319,1,3,98,98038,"098038"
27946,20700,1,1,3,3008,"003008"
27947,16104,4,18,78,78060,"078060"
27948,17195,1,1,1,1272,"001272"
27949,22637,2,8,37,37006,"037006"
27950,23427,4,15,63,63049,"063049"
27951,19918,1,3,19,19076,"019076"
27952,22579,3,12,59,59001,"059001"
27953,27507,1,7,8,8031,"008031"
27954,19092,1,3,15,15146,"015146"
27955,20107,2,5,26,26015,"026015"
27956,24404,2,5,28,28058,"028058"
27957,19193,1,3,20,20038,"020038"
27958,26509,4,15,63,63049,"063049"
27959,24702,2,5,26,26073,"026073"
27960,17496,2,6,30,30075,"030075"
27961,19487,1,3,108,108027,"108027"
27962,25327,1,7,9,9034,"009034"
27963,19053,1,2,7,7055,"007055"
27964,24131,2,8,35,35020,"035020"
27965,22237,2,5,26,26092,"026092"
27966,19504,4,13,69,69095,"069095"
27967,27165,1,3,18,18110,"018110"
27968,25903,1,3,12,12088,"012088"
27969,27969,1,7,10,10025,"010025"
27970,23320,4,15,62,62052,"062052"
27971,25420,2,8,35,35032,"035032"
27972,20210,5,19,83,83077,"083077"
27973,16269,2,8,40,40008,"040008"
27974,25792,2,5,29,29040,"029040"
27975,23140,1,3,108,108027,"108027"
27976,31599,4,15,63,63023,"063023"
27977,31607,3,10,55,55014,"055014"
27978,18180,2,5,27,27004,"027004"
27979,16058,1,3,17,17133,"017133"
27980,31410,4,15,64,64008,"064008"
27981,17634,1,2,7,7021,"007021"
27982,27719,3,9,46,46003,"046003"
27983,22903,5,19,82,82053,"082053"
27984,26014,1,1,4,4101,"004101"
27985,31258,2,8,37,37060,"037060"
27986,19988,5,19,82,82007,"082007"
27987,25157,1,3,18,18032,"018032"
27988,16795,5,19,82,82027,"082027"
27989,23441,4,13,66,66049,"066049"
27990,16397,1,3,15,15146,"015146"
27991,23155,2,5,28,28060,"028060"
27992,20849,2,5,27,27033,"027033"
27993,24577,2,8,99,99014,"099014"
27994,23613,2,5,29,29041,"029041"
27995,22462,2,5,27,27030,"027030"
27996,22466,1,2,7,7008,"007008"
27997,16840,5,20,92,92109,"092109"
27998,25438,1,7,8,8045,"008045"
27999,19353,1,3,17,17122,"017122"
28000,20829,5,19,83,83078,"083078"
28001,22242,1,1,1,1248,"001248"
28002,18483,1,1,3,3130,"003130"
28003,27841,1,3,15,15146,"015146"
28004,18855,3,9,47,47014,"047014"
28005,22898,3,10,54,54053,"054053"
28006,17196,1,1,96,96012,"096012"
28007,19217,2,8,37,37051,"037051"
28008,26952,1,1,1,1214,"001214"
28009,17744,1,1,6,6009,"006009"
28010,24906,3,12,56,56050,"056050"
28011,16629,2,5,29,29045,"029045"
28012,16888,4,15,64,64020,"064020"
28013,15796,1,7,10,10025,"010025"
28014,22905,2,5,26,26068,"026068"
28015,19105,1,3,15,15032,"015032"
28016,19754,2,5,23,23017,"023017"
28017,25187,1,3,19,19111,"019111"
28018,17042,4,16,74,74019,"074019"
28019,23034,2,8,37,37006,"037006"
28020,26884,4,13,66,66053,"066053"
28021,24459,3,9,49,49009,"049009"
28022,20965,1,2,7,7072,"007072"
28023,25509,1,1,1,1262,"001262"
28024,18173,4,13,69,69099,"069099"
28025,21367,2,5,24,24097,"024097"
28026,20307,2,5,23,23008,"023008"
28027,19062,1,2,7,7055,"007055"
28028,23142,2,5,23,23004,"023004"
28029,17976,1,1,6,6169,"006169"
28030,25012,2,5,27,27002,"027002"
28031,31871,1,3,12,12047,"012047"
28032,22271,2,6,93,93037,"093037"
28033,31619,1,3,16,16152,"016152"
28034,18301,1,1,6,6063,"006063"
28035,24096,2,8,38,38023,"038023"
28036,25774,2,8,39,39014,"039014"
28037,14991,1,7,9,9036,"009036"
28038,24830,4,15,63,63049,"063049"
28039,25687,2,8,34,34041,"034041"
28040,16722,3,12,58,58119,"058119"
28041,21993,2,5,24,24105,"024105"
28042,19510,1,3,16,16219,"016219"
28043,23243,4,15,63,63049,"063049"
28044,27474,1,3,15,15195,"015195"
28045,21894,1,1,1,1136,"001136"
28046,17579,4,17,76,76053,"076053"
28047,15010,2,5,26,26063,"026063"
28048,27735,4,15,65,65118,"065118"
28049,15788,1,7,10,10025,"010025"
28050,30869,3,12,58,58091,"058091"
28051,27990,1,7,10,10025,"010025"
28052,16911,3,11,43,43026,"043026"
28053,20043,4,13,69,69046,"069046"
28054,20958,1,2,7,7024,"007024"
28055,24417,2,8,35,35033,"035033"
28056,20024,3,12,57,57041,"057041"
28057,18440,1,1,6,6188,"006188"
28058,26448,4,15,63,63049,"063049"
28059,27847,1,3,15,15146,"015146"
28060,25609,2,8,35,35010,"035010"
28061,24038,1,7,10,10059,"010059"
28062,14457,1,3,12,12026,"012026"
28063,15674,2,5,26,26012,"026012"
28064,21956,2,5,23,23091,"023091"
28065,26517,4,15,63,63049,"063049"
28066,23608,5,20,111,111035,"111035"
28067,17487,1,3,15,15032,"015032"
28068,21057,2,5,26,26025,"026025"
28069,23246,4,15,63,63049,"063049"
28070,16693,2,8,33,33032,"033032"
28071,26875,1,1,3,3133,"003133"
28072,25654,3,11,44,44023,"044023"
28073,23823,1,1,6,6174,"006174"
28074,26386,1,1,3,3095,"003095"
28075,19481,1,3,108,108027,"108027"
28076,16169,2,8,99,99014,"099014"
28077,16358,1,1,3,3060,"003060"
28078,14996,1,3,17,17148,"017148"
28079,30646,4,16,71,71021,"071021"
28080,21324,2,5,24,24025,"024025"
28081,22440,5,19,82,82017,"082017"
28082,20055,1,3,18,18122,"018122"
28083,25320,1,3,13,13251,"013251"
28084,25635,3,10,55,55009,"055009"
28085,26263,2,8,35,35033,"035033"
28086,20171,1,3,16,16029,"016029"
28087,16759,2,8,33,33032,"033032"
28088,23108,2,6,93,93027,"093027"
28089,24124,2,6,93,93033,"093033"
28090,16240,1,1,6,6119,"006119"
28091,14566,1,3,18,18099,"018099"
28092,18131,4,15,63,63049,"063049"
28093,17790,1,1,96,96004,"096004"
28094,16967,4,18,102,102017,"102017"
28095,30728,4,13,69,69091,"069091"
28096,22489,2,4,22,22205,"022205"
28097,18921,4,15,63,63049,"063049"
28098,23422,3,9,53,53011,"053011"
28099,21597,2,8,37,37033,"037033"
28100,23670,1,7,8,8031,"008031"
28101,19780,5,19,83,83005,"083005"
28102,17002,1,3,15,15182,"015182"
28103,24636,2,6,30,30092,"030092"
28104,18888,4,15,63,63049,"063049"
28105,21471,2,5,29,29047,"029047"
28106,20091,1,1,6,6045,"006045"
28107,16242,3,12,57,57048,"057048"
28108,16664,5,19,81,81011,"081011"
28109,24504,3,9,47,47021,"047021"
28110,23341,4,15,63,63049,"063049"
28111,24617,1,3,19,19106,"019106"
28112,17012,2,8,40,40008,"040008"
28113,18560,3,12,56,56042,"056042"
28114,25380,2,8,36,36022,"036022"
28115,20485,4,13,66,66069,"066069"
28116,26518,4,15,63,63049,"063049"
28117,21245,4,13,68,68038,"068038"
28118,17835,3,12,58,58091,"058091"
28119,21962,3,9,45,45010,"045010"
28120,20911,2,5,26,26086,"026086"
28121,20034,2,8,39,39013,"039013"
28122,19035,4,18,101,101013,"101013"
28123,27673,4,18,78,78156,"078156"
28124,21584,4,13,69,69043,"069043"
28125,23756,5,19,87,87015,"087015"
28126,19492,3,10,54,54020,"054020"
28127,24103,2,5,29,29052,"029052"
28128,26291,2,5,24,24083,"024083"
28129,17214,1,1,96,96087,"096087"
28130,26365,3,12,56,56055,"056055"
28131,22536,1,1,1,1272,"001272"
28132,21092,3,9,49,49012,"049012"
28133,18691,1,3,108,108027,"108027"
28134,20761,1,1,103,103072,"103072"
28135,20273,5,19,82,82070,"082070"
28136,25858,2,8,40,40007,"040007"
28137,20105,1,3,19,19001,"019001"
28138,25723,1,3,17,17063,"017063"
28139,24690,4,16,71,71056,"071056"
28140,23854,5,19,87,87015,"087015"
28141,19399,2,5,25,25007,"025007"
28142,26374,5,20,92,92099,"092099"
28143,21505,1,3,20,20020,"020020"
28144,16687,2,5,28,28020,"028020"
28145,21382,1,1,1,1036,"001036"
28146,17856,5,20,95,95045,"095045"
28147,25447,4,13,66,66098,"066098"
28148,26018,1,7,10,10016,"010016"
28149,31370,3,12,58,58091,"058091"
28150,16582,2,5,28,28030,"028030"
28151,23684,4,15,63,63049,"063049"
28152,25727,4,16,75,75081,"075081"
28153,21306,3,11,42,42018,"042018"
28154,27538,4,16,71,71020,"071020"
28155,17614,2,6,30,30054,"030054"
28156,22556,2,6,30,30025,"030025"
28157,15313,1,1,1,1239,"001239"
