_link,_link_main,weekday,period_begin,period_end
20683.location.opening_times.regular_hours.1,20683,2,08:00,19:59
20683.location.opening_times.regular_hours.2,20683,3,08:00,19:59
20683.location.opening_times.regular_hours.3,20683,4,08:00,19:59
20683.location.opening_times.regular_hours.4,20683,5,08:00,19:59
20683.location.opening_times.regular_hours.5,20683,6,08:00,19:59
20683.location.opening_times.regular_hours.6,20683,7,08:30,12:59
20684.location.opening_times.regular_hours.0,20684,1,08:00,19:59
20684.location.opening_times.regular_hours.1,20684,2,08:00,19:59
20684.location.opening_times.regular_hours.2,20684,3,08:00,19:59
20684.location.opening_times.regular_hours.3,20684,4,08:00,19:59
20684.location.opening_times.regular_hours.4,20684,5,08:00,19:59
20684.location.opening_times.regular_hours.5,20684,6,08:00,19:59
20684.location.opening_times.regular_hours.6,20684,7,08:30,12:59
20769.location.opening_times.regular_hours.0,20769,1,08:00,19:59
20769.location.opening_times.regular_hours.1,20769,2,08:00,19:59
20769.location.opening_times.regular_hours.2,20769,3,08:00,19:59
20769.location.opening_times.regular_hours.3,20769,4,08:00,19:59
20769.location.opening_times.regular_hours.4,20769,5,08:00,19:59
20769.location.opening_times.regular_hours.5,20769,6,08:00,19:59
20769.location.opening_times.regular_hours.6,20769,7,08:30,12:59
20770.location.opening_times.regular_hours.0,20770,1,08:00,19:59
20770.location.opening_times.regular_hours.1,20770,2,08:00,19:59
20770.location.opening_times.regular_hours.2,20770,3,08:00,19:59
20770.location.opening_times.regular_hours.3,20770,4,08:00,19:59
20770.location.opening_times.regular_hours.4,20770,5,08:00,19:59
20770.location.opening_times.regular_hours.5,20770,6,08:00,19:59
20770.location.opening_times.regular_hours.6,20770,7,08:30,12:59
20789.location.opening_times.regular_hours.0,20789,1,08:00,19:59
20789.location.opening_times.regular_hours.1,20789,2,08:00,19:59
20789.location.opening_times.regular_hours.2,20789,3,08:00,19:59
20789.location.opening_times.regular_hours.3,20789,4,08:00,19:59
20789.location.opening_times.regular_hours.4,20789,5,08:00,19:59
20789.location.opening_times.regular_hours.5,20789,6,08:00,19:59
20789.location.opening_times.regular_hours.6,20789,7,08:00,19:59
20790.location.opening_times.regular_hours.0,20790,1,08:00,19:59
20790.location.opening_times.regular_hours.1,20790,2,08:00,19:59
20790.location.opening_times.regular_hours.2,20790,3,08:00,19:59
20790.location.opening_times.regular_hours.3,20790,4,08:00,19:59
20790.location.opening_times.regular_hours.4,20790,5,08:00,19:59
20790.location.opening_times.regular_hours.5,20790,6,08:00,19:59
20790.location.opening_times.regular_hours.6,20790,7,08:00,19:59
20799.location.opening_times.regular_hours.0,20799,1,07:30,19:59
20799.location.opening_times.regular_hours.1,20799,2,07:30,19:59
20799.location.opening_times.regular_hours.2,20799,3,07:30,19:59
20799.location.opening_times.regular_hours.3,20799,4,07:30,19:59
20799.location.opening_times.regular_hours.4,20799,5,07:30,19:59
20799.location.opening_times.regular_hours.5,20799,6,07:30,19:59
20799.location.opening_times.regular_hours.6,20799,7,08:00,12:59
20800.location.opening_times.regular_hours.0,20800,1,07:30,19:59
20800.location.opening_times.regular_hours.1,20800,2,07:30,19:59
20800.location.opening_times.regular_hours.2,20800,3,07:30,19:59
20800.location.opening_times.regular_hours.3,20800,4,07:30,19:59
20800.location.opening_times.regular_hours.4,20800,5,07:30,19:59
20800.location.opening_times.regular_hours.5,20800,6,07:30,19:59
20800.location.opening_times.regular_hours.6,20800,7,08:00,12:59
20985.location.opening_times.regular_hours.0,20985,1,07:30,12:29
20985.location.opening_times.regular_hours.1,20985,1,15:30,18:59
20985.location.opening_times.regular_hours.2,20985,2,07:30,12:29
20985.location.opening_times.regular_hours.3,20985,2,15:30,18:59
20985.location.opening_times.regular_hours.4,20985,3,07:30,12:29
20985.location.opening_times.regular_hours.5,20985,3,15:30,18:59
20985.location.opening_times.regular_hours.6,20985,4,07:30,12:29
20985.location.opening_times.regular_hours.7,20985,4,15:30,18:59
20985.location.opening_times.regular_hours.8,20985,5,07:30,12:29
20985.location.opening_times.regular_hours.9,20985,5,15:30,18:59
20985.location.opening_times.regular_hours.10,20985,6,07:30,12:29
20985.location.opening_times.regular_hours.11,20985,6,15:30,18:59
20986.location.opening_times.regular_hours.0,20986,1,07:30,12:29
20986.location.opening_times.regular_hours.1,20986,1,15:30,18:59
20986.location.opening_times.regular_hours.2,20986,2,07:30,12:29
20986.location.opening_times.regular_hours.3,20986,2,15:30,18:59
20986.location.opening_times.regular_hours.4,20986,3,07:30,12:29
20986.location.opening_times.regular_hours.5,20986,3,15:30,18:59
20986.location.opening_times.regular_hours.6,20986,4,07:30,12:29
20986.location.opening_times.regular_hours.7,20986,4,15:30,18:59
20986.location.opening_times.regular_hours.8,20986,5,07:30,12:29
20986.location.opening_times.regular_hours.9,20986,5,15:30,18:59
20986.location.opening_times.regular_hours.10,20986,6,07:30,12:29
20986.location.opening_times.regular_hours.11,20986,6,15:30,18:59
21007.location.opening_times.regular_hours.0,21007,1,07:00,20:59
21007.location.opening_times.regular_hours.1,21007,2,07:00,20:59
21007.location.opening_times.regular_hours.2,21007,3,07:00,20:59
21007.location.opening_times.regular_hours.3,21007,4,07:00,20:59
21007.location.opening_times.regular_hours.4,21007,5,07:00,20:59
21007.location.opening_times.regular_hours.5,21007,6,07:00,20:59
21007.location.opening_times.regular_hours.6,21007,7,07:30,20:29
21008.location.opening_times.regular_hours.0,21008,1,07:00,20:59
21008.location.opening_times.regular_hours.1,21008,2,07:00,20:59
21008.location.opening_times.regular_hours.2,21008,3,07:00,20:59
21008.location.opening_times.regular_hours.3,21008,4,07:00,20:59
21008.location.opening_times.regular_hours.4,21008,5,07:00,20:59
21008.location.opening_times.regular_hours.5,21008,6,07:00,20:59
21008.location.opening_times.regular_hours.6,21008,7,07:30,20:29
21019.location.opening_times.regular_hours.0,21019,1,07:00,20:29
21019.location.opening_times.regular_hours.1,21019,2,07:00,20:29
21019.location.opening_times.regular_hours.2,21019,3,07:00,20:29
21019.location.opening_times.regular_hours.3,21019,4,07:00,20:29
21019.location.opening_times.regular_hours.4,21019,5,07:00,20:29
21019.location.opening_times.regular_hours.5,21019,6,07:00,20:29
21019.location.opening_times.regular_hours.6,21019,7,08:00,18:59
21020.location.opening_times.regular_hours.0,21020,1,07:00,20:29
21020.location.opening_times.regular_hours.1,21020,2,07:00,20:29
21020.location.opening_times.regular_hours.2,21020,3,07:00,20:29
21020.location.opening_times.regular_hours.3,21020,4,07:00,20:29
21020.location.opening_times.regular_hours.4,21020,5,07:00,20:29
21020.location.opening_times.regular_hours.5,21020,6,07:00,20:29
21020.location.opening_times.regular_hours.6,21020,7,08:00,18:59
21023.location.opening_times.regular_hours.0,21023,1,07:30,19:59
21023.location.opening_times.regular_hours.1,21023,2,07:30,19:59
21023.location.opening_times.regular_hours.2,21023,3,07:30,19:59
21023.location.opening_times.regular_hours.3,21023,4,07:30,19:59
21023.location.opening_times.regular_hours.4,21023,5,07:30,19:59
21023.location.opening_times.regular_hours.5,21023,6,07:30,19:59
21023.location.opening_times.regular_hours.6,21023,7,08:00,18:59
21024.location.opening_times.regular_hours.0,21024,1,07:30,19:59
21024.location.opening_times.regular_hours.1,21024,2,07:30,19:59
21024.location.opening_times.regular_hours.2,21024,3,07:30,19:59
21024.location.opening_times.regular_hours.3,21024,4,07:30,19:59
21024.location.opening_times.regular_hours.4,21024,5,07:30,19:59
21024.location.opening_times.regular_hours.5,21024,6,07:30,19:59
21024.location.opening_times.regular_hours.6,21024,7,08:00,18:59
21025.location.opening_times.regular_hours.0,21025,1,07:30,19:59
21025.location.opening_times.regular_hours.1,21025,2,07:30,19:59
21025.location.opening_times.regular_hours.2,21025,3,07:30,19:59
21025.location.opening_times.regular_hours.3,21025,4,07:30,19:59
21025.location.opening_times.regular_hours.4,21025,5,07:30,19:59
21025.location.opening_times.regular_hours.5,21025,6,07:30,19:59
21025.location.opening_times.regular_hours.6,21025,7,07:30,12:59
21026.location.opening_times.regular_hours.0,21026,1,07:30,19:59
21026.location.opening_times.regular_hours.1,21026,2,07:30,19:59
21026.location.opening_times.regular_hours.2,21026,3,07:30,19:59
21026.location.opening_times.regular_hours.3,21026,4,07:30,19:59
21026.location.opening_times.regular_hours.4,21026,5,07:30,19:59
21026.location.opening_times.regular_hours.5,21026,6,07:30,19:59
21026.location.opening_times.regular_hours.6,21026,7,07:30,12:59
21051.location.opening_times.regular_hours.0,21051,1,06:00,23:45
21051.location.opening_times.regular_hours.1,21051,2,06:00,23:45
21051.location.opening_times.regular_hours.2,21051,3,06:00,23:45
21051.location.opening_times.regular_hours.3,21051,4,06:00,23:45
21051.location.opening_times.regular_hours.4,21051,5,06:00,23:45
21051.location.opening_times.regular_hours.5,21051,6,06:00,23:59
21051.location.opening_times.regular_hours.6,21051,7,06:00,23:59
21136.location.opening_times.regular_hours.0,21136,1,08:00,19:59
21136.location.opening_times.regular_hours.1,21136,2,08:00,19:59
21136.location.opening_times.regular_hours.2,21136,3,08:00,19:59
21136.location.opening_times.regular_hours.3,21136,4,08:00,19:59
21136.location.opening_times.regular_hours.4,21136,5,08:00,19:59
21136.location.opening_times.regular_hours.5,21136,6,08:00,19:59
21136.location.opening_times.regular_hours.6,21136,7,08:00,19:29
21137.location.opening_times.regular_hours.0,21137,1,08:00,19:59
21137.location.opening_times.regular_hours.1,21137,2,08:00,19:59
21137.location.opening_times.regular_hours.2,21137,3,08:00,19:59
21137.location.opening_times.regular_hours.3,21137,4,08:00,19:59
21137.location.opening_times.regular_hours.4,21137,5,08:00,19:59
21137.location.opening_times.regular_hours.5,21137,6,08:00,19:59
21137.location.opening_times.regular_hours.6,21137,7,08:00,19:29
21138.location.opening_times.regular_hours.0,21138,1,08:00,19:59
21138.location.opening_times.regular_hours.1,21138,2,08:00,19:59
21138.location.opening_times.regular_hours.2,21138,3,08:00,19:59
21138.location.opening_times.regular_hours.3,21138,4,08:00,19:59
21138.location.opening_times.regular_hours.4,21138,5,08:00,19:59
21138.location.opening_times.regular_hours.5,21138,6,08:00,19:59
21138.location.opening_times.regular_hours.6,21138,7,08:00,19:29
21199.location.opening_times.regular_hours.0,21199,1,Lun,Ven10
21199.location.opening_times.regular_hours.1,21199,2,Lun,Ven10
21199.location.opening_times.regular_hours.2,21199,3,Lun,Ven10
21199.location.opening_times.regular_hours.3,21199,4,Lun,Ven10
21199.location.opening_times.regular_hours.4,21199,5,Lun,Ven10
21199.location.opening_times.regular_hours.5,21199,6,Lun,Ven10
21199.location.opening_times.regular_hours.6,21199,7,Lun,Ven10
21200.location.opening_times.regular_hours.0,21200,1,Lun,Ven10
21200.location.opening_times.regular_hours.1,21200,2,Lun,Ven10
21200.location.opening_times.regular_hours.2,21200,3,Lun,Ven10
21200.location.opening_times.regular_hours.3,21200,4,Lun,Ven10
21200.location.opening_times.regular_hours.4,21200,5,Lun,Ven10
21200.location.opening_times.regular_hours.5,21200,6,Lun,Ven10
21200.location.opening_times.regular_hours.6,21200,7,Lun,Ven10
21201.location.opening_times.regular_hours.0,21201,1,Lun,Ven10
21201.location.opening_times.regular_hours.1,21201,2,Lun,Ven10
21201.location.opening_times.regular_hours.2,21201,3,Lun,Ven10
21201.location.opening_times.regular_hours.3,21201,4,Lun,Ven10
21201.location.opening_times.regular_hours.4,21201,5,Lun,Ven10
21201.location.opening_times.regular_hours.5,21201,6,Lun,Ven10
21201.location.opening_times.regular_hours.6,21201,7,Lun,Ven10
21423.location.opening_times.regular_hours.0,21423,1,07:30,22:00
21423.location.opening_times.regular_hours.1,21423,2,07:30,22:00
21423.location.opening_times.regular_hours.2,21423,3,07:30,22:00
21423.location.opening_times.regular_hours.3,21423,4,07:30,22:00
21423.location.opening_times.regular_hours.4,21423,5,07:30,22:00
21423.location.opening_times.regular_hours.5,21423,6,08:00,22:00
21423.location.opening_times.regular_hours.6,21423,7,08:00,22:00
21424.location.opening_times.regular_hours.0,21424,1,07:30,22:00
21424.location.opening_times.regular_hours.1,21424,2,07:30,22:00
21424.location.opening_times.regular_hours.2,21424,3,07:30,22:00
21424.location.opening_times.regular_hours.3,21424,4,07:30,22:00
21424.location.opening_times.regular_hours.4,21424,5,07:30,22:00
21424.location.opening_times.regular_hours.5,21424,6,08:00,22:00
21424.location.opening_times.regular_hours.6,21424,7,08:00,22:00
21477.location.opening_times.regular_hours.0,21477,1,08:00,20:59
21477.location.opening_times.regular_hours.1,21477,2,08:00,20:59
21477.location.opening_times.regular_hours.2,21477,3,08:00,20:59
21477.location.opening_times.regular_hours.3,21477,4,08:00,20:59
21477.location.opening_times.regular_hours.4,21477,5,08:00,20:59
21477.location.opening_times.regular_hours.5,21477,6,08:00,20:59
21477.location.opening_times.regular_hours.6,21477,7,08:00,20:59
21478.location.opening_times.regular_hours.0,21478,1,08:00,20:59
21478.location.opening_times.regular_hours.1,21478,2,08:00,20:59
21478.location.opening_times.regular_hours.2,21478,3,08:00,20:59
21478.location.opening_times.regular_hours.3,21478,4,08:00,20:59
21478.location.opening_times.regular_hours.4,21478,5,08:00,20:59
21478.location.opening_times.regular_hours.5,21478,6,08:00,20:59
21478.location.opening_times.regular_hours.6,21478,7,08:00,20:59
21963.location.opening_times.regular_hours.0,21963,1,08:00,19:59
21963.location.opening_times.regular_hours.1,21963,2,08:00,19:59
21963.location.opening_times.regular_hours.2,21963,3,08:00,19:59
21963.location.opening_times.regular_hours.3,21963,4,08:00,19:59
21963.location.opening_times.regular_hours.4,21963,5,08:00,19:59
21963.location.opening_times.regular_hours.5,21963,6,08:00,19:59
21963.location.opening_times.regular_hours.6,21963,7,08:30,12:59
21963.location.opening_times.regular_hours.7,21963,7,15:00,19:59
21964.location.opening_times.regular_hours.0,21964,1,08:00,19:59
21964.location.opening_times.regular_hours.1,21964,2,08:00,19:59
21964.location.opening_times.regular_hours.2,21964,3,08:00,19:59
21964.location.opening_times.regular_hours.3,21964,4,08:00,19:59
21964.location.opening_times.regular_hours.4,21964,5,08:00,19:59
21964.location.opening_times.regular_hours.5,21964,6,08:00,19:59
21964.location.opening_times.regular_hours.6,21964,7,08:30,12:59
21964.location.opening_times.regular_hours.7,21964,7,15:00,19:59
21993.location.opening_times.regular_hours.0,21993,1,08:00,21:59
21993.location.opening_times.regular_hours.1,21993,2,08:00,21:59
21993.location.opening_times.regular_hours.2,21993,3,08:00,21:59
21993.location.opening_times.regular_hours.3,21993,4,08:00,21:59
21993.location.opening_times.regular_hours.4,21993,5,08:00,21:59
21993.location.opening_times.regular_hours.5,21993,7,08:00,12:29
21993.location.opening_times.regular_hours.6,21993,7,17:30,21:59
21993.location.opening_times.regular_hours.7,21993,6,08:00,12:29
21993.location.opening_times.regular_hours.8,21993,6,17:30,21:59
21994.location.opening_times.regular_hours.0,21994,1,08:00,21:59
21994.location.opening_times.regular_hours.1,21994,2,08:00,21:59
21994.location.opening_times.regular_hours.2,21994,3,08:00,21:59
21994.location.opening_times.regular_hours.3,21994,4,08:00,21:59
21994.location.opening_times.regular_hours.4,21994,5,08:00,21:59
21994.location.opening_times.regular_hours.5,21994,7,08:00,12:29
