status,evse_id,coordinates_latitude,coordinates_longitude
AVAILABLE,IT*ENX*E21XK11T2J03BB01638*1,41.1286,14.795735
AVAILABLE,IT*ENX*E21XK11T2J03BB01643*1,41.157737,14.779493
AVAILABLE,IT*ENX*E21XK11T2J03BB02496*1,40.831482,14.148399
AVAILABLE,IT*ENX*E21XK11T2J03BB02499*1,41.929191,12.428285
AVAILABLE,IT*ENX*E21XK11T2J03BB02994*1,41.11976,16.440183
OUTOFORDER,IT*ENX*E21XK11T2J03BB02999*1,43.7675,11.260777
AVAILABLE,IT*ENX*E21XK11T2J03BB03001*1,43.788526,11.239475
AVAILABLE,IT*ENX*E21XK11T2J03BB03010*1,41.682293,12.780534
AVAILABLE,IT*ENX*E21XK11T2J03BB03024*1,41.683734,12.778135
OUTOFORDER,IT*ENX*E21XK11T2J03BB03027*1,42.59365,13.13444
AVAILABLE,IT*ENX*E21XK11T2J03BB03031*1,43.778151,11.254534
AVAILABLE,IT*ENX*E21XK11T2J03BB03036*1,43.781427,12.484238
OUTOFORDER,IT*ENX*E21XK11T2J03BB03040*1,45.634325,13.780428
AVAILABLE,IT*ENX*E21XK11T2J03BB03044*1,43.778151,11.254534
AVAILABLE,IT*ENX*E21XK11T2J03BF00123*1,45.409243,10.904583
AVAILABLE,IT*ENX*E21XK11T2J03BF00148*1,38.18568,15.26752
CHARGING,IT*ENX*E21XK11T2J03BF00158*1,45.691908,9.671608
AVAILABLE,IT*ENX*E21XK11T2J03BF00249*1,44.371367,11.729842
AVAILABLE,IT*ENX*E21XK11T2J03BF00380*1,45.509761,11.628724
OUTOFORDER,IT*ENX*E21XK11T2J03BF00395*1,45.241339,8.180064
AVAILABLE,IT*ENX*E21XK11T2J03BF00525*1,38.036299,14.017693
AVAILABLE,IT*ENX*E21XK11T2J03BF00570*1,42.121804,11.771076
AVAILABLE,IT*ENX*E21XK11T2J03BF00646*1,42.121804,11.771076
CHARGING,IT*ENX*E21XK11T2J03BF00814*1,45.481823,12.236251
AVAILABLE,IT*ENX*E21XK11T2J03BF00843*1,41.711194,12.448093
AVAILABLE,IT*ENX*E21XK11T2J03BF00858*1,41.711204,12.448103
AVAILABLE,IT*ENX*E21XK11T2J03BF00940*1,46.075844,10.996078
AVAILABLE,IT*ENX*E21XK11T2J03BF00972*1,40.845191,14.301089
AVAILABLE,IT*ENX*E21XK11T2J03BF01241*1,41.958508,12.48044
AVAILABLE,IT*ENX*E21XK11T2J03BF01463*1,41.588064,12.642211
AVAILABLE,IT*ENX*E21XK11T2J03BF01550*1,41.588064,12.642211
AVAILABLE,IT*ENX*E21XK11T2J03BF01837*1,41.827079,12.812839
AVAILABLE,IT*ENX*E21XK11T2J03BF01847*1,45.509846,11.628797
AVAILABLE,IT*ENX*E21XK11T2J03BF01880*1,41.830564,12.45528
AVAILABLE,IT*ENX*E21XK11T2J03BF01882*1,45.288263,8.595801
AVAILABLE,IT*ENX*E21XK11T2J03BF01923*1,45.509848,11.629312
AVAILABLE,IT*ENX*E21XM32T7KK3AR00002*1,42.9625,13.42083
AVAILABLE,IT*ENX*E21XM32T7KK3AR00002*2,42.9625,13.42083
AVAILABLE,IT*ENX*E21XM32T7KK3AR00002*3,42.9625,13.42083
AVAILABLE,IT*ENX*E21XM32T7KK3AR00003*1,39.291944,8.946944
AVAILABLE,IT*ENX*E21XM32T7KK3AR00003*2,39.291944,8.946944
AVAILABLE,IT*ENX*E21XM32T7KK3AR00003*3,39.291944,8.946944
AVAILABLE,IT*ENX*E21XM32T7KK3AR00004*1,40.57039,8.337567
AVAILABLE,IT*ENX*E21XM32T7KK3AR00004*2,40.57039,8.337567
AVAILABLE,IT*ENX*E21XM32T7KK3AR00004*3,40.57039,8.337567
AVAILABLE,IT*ENX*E21XM32T7KK3AR00007*1,43.455349,13.597614
AVAILABLE,IT*ENX*E21XM32T7KK3AR00007*2,43.455349,13.597614
AVAILABLE,IT*ENX*E21XM32T7KK3AR00007*3,43.455349,13.597614
AVAILABLE,IT*ENX*E21XM32T7KK3AR00008*1,42.74517,13.268477
AVAILABLE,IT*ENX*E21XM32T7KK3AR00008*2,42.74517,13.268477
AVAILABLE,IT*ENX*E21XM32T7KK3AR00008*3,42.74517,13.268477
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00009*1,39.301692,8.941697
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00009*2,39.301692,8.941697
AVAILABLE,IT*ENX*E21XM32T7KK3AR00009*3,39.301692,8.941697
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00010*1,42.433702,12.100485
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00010*2,42.433702,12.100485
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00010*3,42.433702,12.100485
AVAILABLE,IT*ENX*E21XM32T7KK3AR00011*1,39.491283,8.763692
AVAILABLE,IT*ENX*E21XM32T7KK3AR00011*2,39.491283,8.763692
AVAILABLE,IT*ENX*E21XM32T7KK3AR00011*3,39.491283,8.763692
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00013*1,39.243943,9.089571
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00013*2,39.243943,9.089571
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00013*3,39.243943,9.089571
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00014*1,39.254644,9.105644
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00014*2,39.254644,9.105644
AVAILABLE,IT*ENX*E21XM32T7KK3AR00014*3,39.254644,9.105644
AVAILABLE,IT*ENX*E21XM32T7KK3AR00016*1,41.563065,14.664275
AVAILABLE,IT*ENX*E21XM32T7KK3AR00016*2,41.563065,14.664275
AVAILABLE,IT*ENX*E21XM32T7KK3AR00016*3,41.563065,14.664275
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00017*1,40.479482,15.63073
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00017*2,40.479482,15.63073
AVAILABLE,IT*ENX*E21XM32T7KK3AR00017*3,40.479482,15.63073
AVAILABLE,IT*ENX*E21XM32T7KK3AR00018*1,45.728848,12.679398
AVAILABLE,IT*ENX*E21XM32T7KK3AR00018*2,45.728848,12.679398
AVAILABLE,IT*ENX*E21XM32T7KK3AR00018*3,45.728848,12.679398
AVAILABLE,IT*ENX*E21XM32T7KK3AR00019*1,45.127282,7.7365
AVAILABLE,IT*ENX*E21XM32T7KK3AR00019*2,45.127282,7.7365
AVAILABLE,IT*ENX*E21XM32T7KK3AR00019*3,45.127282,7.7365
AVAILABLE,IT*ENX*E21XM32T7KK3AR00020*1,41.100763,16.867458
AVAILABLE,IT*ENX*E21XM32T7KK3AR00020*2,41.100763,16.867458
AVAILABLE,IT*ENX*E21XM32T7KK3AR00020*3,41.100763,16.867458
AVAILABLE,IT*ENX*E21XM32T7KK3AR00021*1,42.412477,12.117638
AVAILABLE,IT*ENX*E21XM32T7KK3AR00021*2,42.412477,12.117638
AVAILABLE,IT*ENX*E21XM32T7KK3AR00021*3,42.412477,12.117638
AVAILABLE,IT*ENX*E21XM32T7KK3AR00022*1,41.098057,16.852809
AVAILABLE,IT*ENX*E21XM32T7KK3AR00022*2,41.098057,16.852809
CHARGING,IT*ENX*E21XM32T7KK3AR00022*3,41.098057,16.852809
AVAILABLE,IT*ENX*E21XM32T7KK3AR00024*1,42.409017,12.109652
AVAILABLE,IT*ENX*E21XM32T7KK3AR00024*2,42.409017,12.109652
AVAILABLE,IT*ENX*E21XM32T7KK3AR00024*3,42.409017,12.109652
AVAILABLE,IT*ENX*E21XM32T7KK3AR00025*1,38.065628,14.627405
AVAILABLE,IT*ENX*E21XM32T7KK3AR00025*2,38.065628,14.627405
AVAILABLE,IT*ENX*E21XM32T7KK3AR00025*3,38.065628,14.627405
AVAILABLE,IT*ENX*E21XM32T7KK3AR00026*1,41.127237,16.790145
AVAILABLE,IT*ENX*E21XM32T7KK3AR00026*2,41.127237,16.790145
AVAILABLE,IT*ENX*E21XM32T7KK3AR00026*3,41.127237,16.790145
AVAILABLE,IT*ENX*E21XM32T7KK3AR00037*1,45.058282,7.643631
AVAILABLE,IT*ENX*E21XM32T7KK3AR00037*2,45.058282,7.643631
AVAILABLE,IT*ENX*E21XM32T7KK3AR00037*3,45.058282,7.643631
AVAILABLE,IT*ENX*E21XM32T7KK3AR00038*1,45.027053,7.668574
AVAILABLE,IT*ENX*E21XM32T7KK3AR00038*2,45.027053,7.668574
AVAILABLE,IT*ENX*E21XM32T7KK3AR00038*3,45.027053,7.668574
AVAILABLE,IT*ENX*E21XM32T7KK3AR00039*1,45.053234,7.654362
AVAILABLE,IT*ENX*E21XM32T7KK3AR00039*2,45.053234,7.654362
CHARGING,IT*ENX*E21XM32T7KK3AR00039*3,45.053234,7.654362
AVAILABLE,IT*ENX*E21XM32T7KK3AR00055*1,44.392747,12.075805
AVAILABLE,IT*ENX*E21XM32T7KK3AR00055*2,44.392747,12.075805
AVAILABLE,IT*ENX*E21XM32T7KK3AR00055*3,44.392747,12.075805
AVAILABLE,IT*ENX*E21XM32T7KK3AR00057*1,44.84896,11.60038
AVAILABLE,IT*ENX*E21XM32T7KK3AR00057*2,44.84896,11.60038
AVAILABLE,IT*ENX*E21XM32T7KK3AR00057*3,44.84896,11.60038
AVAILABLE,IT*ENX*E21XM32T7KK3AR00058*1,45.153564,10.728045
AVAILABLE,IT*ENX*E21XM32T7KK3AR00058*2,45.153564,10.728045
AVAILABLE,IT*ENX*E21XM32T7KK3AR00058*3,45.153564,10.728045
AVAILABLE,IT*ENX*E21XM32T7KK3AR00059*1,46.541005,12.134893
AVAILABLE,IT*ENX*E21XM32T7KK3AR00059*2,46.541005,12.134893
AVAILABLE,IT*ENX*E21XM32T7KK3AR00059*3,46.541005,12.134893
AVAILABLE,IT*ENX*E21XM32T7KK3AR00060*1,46.105987,8.297048
AVAILABLE,IT*ENX*E21XM32T7KK3AR00060*2,46.105987,8.297048
AVAILABLE,IT*ENX*E21XM32T7KK3AR00060*3,46.105987,8.297048
AVAILABLE,IT*ENX*E21XM32T7KK3AR00062*1,45.418555,11.934676
AVAILABLE,IT*ENX*E21XM32T7KK3AR00062*2,45.418555,11.934676
AVAILABLE,IT*ENX*E21XM32T7KK3AR00062*3,45.418555,11.934676
CHARGING,IT*ENX*E21XM32T7KK3AR00063*1,45.46822,10.528109
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00063*2,45.46822,10.528109
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00063*3,45.46822,10.528109
AVAILABLE,IT*ENX*E21XM32T7KK3AR00064*1,45.448773,8.611366
AVAILABLE,IT*ENX*E21XM32T7KK3AR00064*2,45.448773,8.611366
AVAILABLE,IT*ENX*E21XM32T7KK3AR00064*3,45.448773,8.611366
AVAILABLE,IT*ENX*E21XM32T7KK3AR00067*1,44.594808,11.370464
AVAILABLE,IT*ENX*E21XM32T7KK3AR00067*2,44.594808,11.370464
AVAILABLE,IT*ENX*E21XM32T7KK3AR00067*3,44.594808,11.370464
AVAILABLE,IT*ENX*E21XM32T7KK3AR00068*1,45.58894,10.243487
AVAILABLE,IT*ENX*E21XM32T7KK3AR00068*2,45.58894,10.243487
AVAILABLE,IT*ENX*E21XM32T7KK3AR00068*3,45.58894,10.243487
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00069*1,45.782534,8.591429
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00069*2,45.782534,8.591429
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00069*3,45.782534,8.591429
AVAILABLE,IT*ENX*E21XM32T7KK3AR00070*1,44.694896,10.640402
AVAILABLE,IT*ENX*E21XM32T7KK3AR00070*2,44.694896,10.640402
AVAILABLE,IT*ENX*E21XM32T7KK3AR00070*3,44.694896,10.640402
AVAILABLE,IT*ENX*E21XM32T7KK3AR00071*1,44.714308,10.633472
AVAILABLE,IT*ENX*E21XM32T7KK3AR00071*2,44.714308,10.633472
AVAILABLE,IT*ENX*E21XM32T7KK3AR00071*3,44.714308,10.633472
AVAILABLE,IT*ENX*E21XM32T7KK3AR00072*1,46.146762,12.225851
AVAILABLE,IT*ENX*E21XM32T7KK3AR00072*2,46.146762,12.225851
AVAILABLE,IT*ENX*E21XM32T7KK3AR00072*3,46.146762,12.225851
AVAILABLE,IT*ENX*E21XM32T7KK3AR00073*1,45.087078,11.785028
AVAILABLE,IT*ENX*E21XM32T7KK3AR00073*2,45.087078,11.785028
AVAILABLE,IT*ENX*E21XM32T7KK3AR00073*3,45.087078,11.785028
AVAILABLE,IT*ENX*E21XM32T7KK3AR00074*1,40.325031,9.313201
AVAILABLE,IT*ENX*E21XM32T7KK3AR00074*2,40.325031,9.313201
AVAILABLE,IT*ENX*E21XM32T7KK3AR00074*3,40.325031,9.313201
CHARGING,IT*ENX*E21XM32T7KK3AR00075*1,40.829886,8.414026
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00075*2,40.829886,8.414026
CHARGING,IT*ENX*E21XM32T7KK3AR00075*3,40.829886,8.414026
AVAILABLE,IT*ENX*E21XM32T7KK3AR00076*1,40.323989,9.308573
AVAILABLE,IT*ENX*E21XM32T7KK3AR00076*2,40.323989,9.308573
AVAILABLE,IT*ENX*E21XM32T7KK3AR00076*3,40.323989,9.308573
AVAILABLE,IT*ENX*E21XM32T7KK3AR00077*1,40.319584,9.319844
AVAILABLE,IT*ENX*E21XM32T7KK3AR00077*2,40.319584,9.319844
AVAILABLE,IT*ENX*E21XM32T7KK3AR00077*3,40.319584,9.319844
AVAILABLE,IT*ENX*E21XM32T7KK3AR00078*1,41.575533,14.67545
AVAILABLE,IT*ENX*E21XM32T7KK3AR00078*2,41.575533,14.67545
CHARGING,IT*ENX*E21XM32T7KK3AR00078*3,41.575533,14.67545
AVAILABLE,IT*ENX*E21XM32T7KK3AR00079*1,40.323343,9.330496
AVAILABLE,IT*ENX*E21XM32T7KK3AR00079*2,40.323343,9.330496
CHARGING,IT*ENX*E21XM32T7KK3AR00079*3,40.323343,9.330496
CHARGING,IT*ENX*E21XM32T7KK3AR00080*1,40.31508,9.32612
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00080*2,40.31508,9.32612
AVAILABLE,IT*ENX*E21XM32T7KK3AR00080*3,40.31508,9.32612
AVAILABLE,IT*ENX*E21XM32T7KK3AR00081*1,42.661858,13.7017
AVAILABLE,IT*ENX*E21XM32T7KK3AR00081*2,42.661858,13.7017
AVAILABLE,IT*ENX*E21XM32T7KK3AR00081*3,42.661858,13.7017
AVAILABLE,IT*ENX*E21XM32T7KK3AR00082*1,43.288697,13.434237
AVAILABLE,IT*ENX*E21XM32T7KK3AR00082*2,43.288697,13.434237
AVAILABLE,IT*ENX*E21XM32T7KK3AR00082*3,43.288697,13.434237
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00087*1,38.091498,13.377047
OUTOFORDER,IT*ENX*E21XM32T7KK3AR00087*2,38.091498,13.377047
AVAILABLE,IT*ENX*E21XM32T7KK3AR00087*3,38.091498,13.377047
AVAILABLE,IT*ENX*E21XM32T7KK3AR00088*1,38.13101,13.34289
AVAILABLE,IT*ENX*E21XM32T7KK3AR00088*2,38.13101,13.34289
AVAILABLE,IT*ENX*E21XM32T7KK3AR00088*3,38.13101,13.34289
AVAILABLE,IT*ENX*E21XM32T7KK3AR00089*1,38.152043,13.339402
AVAILABLE,IT*ENX*E21XM32T7KK3AR00089*2,38.152043,13.339402
AVAILABLE,IT*ENX*E21XM32T7KK3AR00089*3,38.152043,13.339402
AVAILABLE,IT*ENX*E21XP22T3KK4AK006RJ*1,45.327239,9.01551
AVAILABLE,IT*ENX*E21XP22T3KK4AK006RJ*2,45.327239,9.01551
AVAILABLE,IT*ENX*E21XP22T3KK4AK011RJ*1,45.037086,7.638457
AVAILABLE,IT*ENX*E21XP22T3KK4AK011RJ*2,45.037086,7.638457
AVAILABLE,IT*ENX*E21XP22T3KK4AK026RJ*1,45.285838,9.866001
AVAILABLE,IT*ENX*E21XP22T3KK4AK026RJ*2,45.285838,9.866001
AVAILABLE,IT*ENX*E21XP22T3KK4AK027RJ*1,45.702942,11.481873
CHARGING,IT*ENX*E21XP22T3KK4AK027RJ*2,45.702942,11.481873
AVAILABLE,IT*ENX*E21XP22T3KK4AK043RJ*1,39.897396,8.595594
AVAILABLE,IT*ENX*E21XP22T3KK4AK043RJ*2,39.897396,8.595594
OUTOFORDER,IT*ENX*E21XP22T3KK4AK046RJ*1,43.524059,11.489015
OUTOFORDER,IT*ENX*E21XP22T3KK4AK046RJ*2,43.524059,11.489015
AVAILABLE,IT*ENX*E21XP22T3KK4AK055RJ*1,43.138731,13.711942
AVAILABLE,IT*ENX*E21XP22T3KK4AK055RJ*2,43.138731,13.711942
AVAILABLE,IT*ENX*E21XP22T3KK4AK064RJ*1,40.922134,9.497587
AVAILABLE,IT*ENX*E21XP22T3KK4AK064RJ*2,40.922134,9.497587
AVAILABLE,IT*ENX*E21XP22T3KK4AK067RJ*1,43.547858,12.835525
AVAILABLE,IT*ENX*E21XP22T3KK4AK067RJ*2,43.547858,12.835525
AVAILABLE,IT*ENX*E21XP22T3KK4AK072RJ*1,45.187393,9.783581
AVAILABLE,IT*ENX*E21XP22T3KK4AK072RJ*2,45.187393,9.783581
AVAILABLE,IT*ENX*E21XP22T3KK4AK076RJ*1,42.995398,13.870283
AVAILABLE,IT*ENX*E21XP22T3KK4AK076RJ*2,42.995398,13.870283
AVAILABLE,IT*ENX*E21XP22T3KK4AK080RJ*1,40.35996,18.185118
AVAILABLE,IT*ENX*E21XP22T3KK4AK080RJ*2,40.35996,18.185118
AVAILABLE,IT*ENX*E21XP22T3KK4AK084RJ*1,39.556389,8.899444
AVAILABLE,IT*ENX*E21XP22T3KK4AK084RJ*2,39.556389,8.899444
AVAILABLE,IT*ENX*E21XP22T3KK4AK00088*1,43.181015,13.377701
AVAILABLE,IT*ENX*E21XP22T3KK4AK00088*2,43.181015,13.377701
CHARGING,IT*ENX*E21XP22T3KK4AK089RJ*1,45.055834,7.662291
AVAILABLE,IT*ENX*E21XP22T3KK4AK089RJ*2,45.055834,7.662291
AVAILABLE,IT*ENX*E21XP22T3KK4AK092RJ*1,44.808307,7.157619
AVAILABLE,IT*ENX*E21XP22T3KK4AK092RJ*2,44.808307,7.157619
AVAILABLE,IT*ENX*E21XP22T3KK4AK094RJ*1,40.72265,14.478749
AVAILABLE,IT*ENX*E21XP22T3KK4AK094RJ*2,40.72265,14.478749
AVAILABLE,IT*ENX*E21XP22T3KK4AK00095*1,38.197266,13.245078
AVAILABLE,IT*ENX*E21XP22T3KK4AK00095*2,38.197266,13.245078
AVAILABLE,IT*ENX*E21XP22T3KK4AK095RJ*1,44.185143,11.960185
AVAILABLE,IT*ENX*E21XP22T3KK4AK095RJ*2,44.185143,11.960185
AVAILABLE,IT*ENX*E21XP22T3KK4AK00097*1,38.198474,13.250316
AVAILABLE,IT*ENX*E21XP22T3KK4AK00097*2,38.198474,13.250316
AVAILABLE,IT*ENX*E21XP22T3KK4AK00098*1,36.785871,14.909561
CHARGING,IT*ENX*E21XP22T3KK4AK00098*2,36.785871,14.909561
AVAILABLE,IT*ENX*E21XP22T3KK4AK00099*1,36.788197,14.899686
AVAILABLE,IT*ENX*E21XP22T3KK4AK00099*2,36.788197,14.899686
AVAILABLE,IT*ENX*E21XP22T3KK4AK00100*1,36.827486,14.523708
AVAILABLE,IT*ENX*E21XP22T3KK4AK00100*2,36.827486,14.523708
AVAILABLE,IT*ENX*E21XP22T3KK4AK100RJ*1,40.742354,8.674764
AVAILABLE,IT*ENX*E21XP22T3KK4AK100RJ*2,40.742354,8.674764
OUTOFORDER,IT*ENX*E21XP22T3KK4AK101RJ*1,45.098412,7.698275
OUTOFORDER,IT*ENX*E21XP22T3KK4AK101RJ*2,45.098412,7.698275
AVAILABLE,IT*ENX*E21XP22T3KK4AK00102*1,45.108076,10.471876
AVAILABLE,IT*ENX*E21XP22T3KK4AK00102*2,45.108076,10.471876
AVAILABLE,IT*ENX*E21XP22T3KK4AK00103*1,46.214384,13.221383
AVAILABLE,IT*ENX*E21XP22T3KK4AK00103*2,46.214384,13.221383
AVAILABLE,IT*ENX*E21XP22T3KK4AK107RJ*1,39.293578,16.254625
AVAILABLE,IT*ENX*E21XP22T3KK4AK107RJ*2,39.293578,16.254625
AVAILABLE,IT*ENX*E21XP22T3KK4AK108RJ*1,45.221847,9.324997
AVAILABLE,IT*ENX*E21XP22T3KK4AK108RJ*2,45.221847,9.324997
AVAILABLE,IT*ENX*E21XP22T3KK4AK110RJ*1,44.784443,10.866894
AVAILABLE,IT*ENX*E21XP22T3KK4AK110RJ*2,44.784443,10.866894
AVAILABLE,IT*ENX*E21XP22T3KK4AK00113*1,44.575889,10.846595
AVAILABLE,IT*ENX*E21XP22T3KK4AK00113*2,44.575889,10.846595
AVAILABLE,IT*ENX*E21XP22T3KK4AK00114*1,45.677702,11.502385
AVAILABLE,IT*ENX*E21XP22T3KK4AK00114*2,45.677702,11.502385
AVAILABLE,IT*ENX*E21XP22T3KK4AK00115*1,44.694437,11.158179
AVAILABLE,IT*ENX*E21XP22T3KK4AK00115*2,44.694437,11.158179
CHARGING,IT*ENX*E21XP22T3KK4AK115RJ*1,43.470961,11.044867
CHARGING,IT*ENX*E21XP22T3KK4AK115RJ*2,43.470961,11.044867
AVAILABLE,IT*ENX*E21XP22T3KK4AK00116*1,45.674629,11.487064
AVAILABLE,IT*ENX*E21XP22T3KK4AK00116*2,45.674629,11.487064
AVAILABLE,IT*ENX*E21XP22T3KK4AK00117*1,44.66026,11.12929
AVAILABLE,IT*ENX*E21XP22T3KK4AK00117*2,44.66026,11.12929
AVAILABLE,IT*ENX*E21XP22T3KK4AK00118*1,45.393913,11.889812
AVAILABLE,IT*ENX*E21XP22T3KK4AK00118*2,45.393913,11.889812
AVAILABLE,IT*ENX*E21XP22T3KK4AK119RJ*1,40.673107,16.58512
AVAILABLE,IT*ENX*E21XP22T3KK4AK119RJ*2,40.673107,16.58512
AVAILABLE,IT*ENX*E21XP22T3KK4AK00121*1,40.516702,15.498566
AVAILABLE,IT*ENX*E21XP22T3KK4AK00121*2,40.516702,15.498566
OUTOFORDER,IT*ENX*E21XP22T3KK4AK125RJ*1,45.696314,8.464278
OUTOFORDER,IT*ENX*E21XP22T3KK4AK125RJ*2,45.696314,8.464278
AVAILABLE,IT*ENX*E21XP22T3KK4AK00126*1,40.358936,15.621485
AVAILABLE,IT*ENX*E21XP22T3KK4AK00126*2,40.358936,15.621485
AVAILABLE,IT*ENX*E21XP22T3KK4AK126RJ*1,41.094767,16.788837
AVAILABLE,IT*ENX*E21XP22T3KK4AK126RJ*2,41.094767,16.788837
OUTOFORDER,IT*ENX*E21XP22T3KK4AK00128*1,40.071661,15.632136
OUTOFORDER,IT*ENX*E21XP22T3KK4AK00128*2,40.071661,15.632136
AVAILABLE,IT*ENX*E21XP22T3KK4AK128RJ*1,43.510261,13.232269
AVAILABLE,IT*ENX*E21XP22T3KK4AK128RJ*2,43.510261,13.232269
CHARGING,IT*ENX*E21XP22T3KK4AK00131*1,40.326375,9.316991
AVAILABLE,IT*ENX*E21XP22T3KK4AK00131*2,40.326375,9.316991
CHARGING,IT*ENX*E21XP22T3KK4AK00132*1,40.326375,9.316921
CHARGING,IT*ENX*E21XP22T3KK4AK00132*2,40.326375,9.316921
AVAILABLE,IT*ENX*E21XP22T3KK4AK00133*1,40.319414,9.332012
AVAILABLE,IT*ENX*E21XP22T3KK4AK00133*2,40.319414,9.332012
AVAILABLE,IT*ENX*E21XP22T3KK4AK00134*1,40.319414,9.332012
AVAILABLE,IT*ENX*E21XP22T3KK4AK00134*2,40.319414,9.332012
OUTOFORDER,IT*ENX*E21XP22T3KK4AK00135*1,42.659846,13.703688
OUTOFORDER,IT*ENX*E21XP22T3KK4AK00135*2,42.659846,13.703688
AVAILABLE,IT*ENX*E21XP22T3KK4AK00136*1,44.588032,12.005621
AVAILABLE,IT*ENX*E21XP22T3KK4AK00136*2,44.588032,12.005621
AVAILABLE,IT*ENX*E21XP22T3KK4AK00138*1,44.506139,12.040713
AVAILABLE,IT*ENX*E21XP22T3KK4AK00138*2,44.506139,12.040713
CHARGING,IT*ENX*E21XP22T3KK4AK00139*1,45.496879,12.237982
CHARGING,IT*ENX*E21XP22T3KK4AK00139*2,45.496879,12.237982
AVAILABLE,IT*ENX*E21XP22T3KK4AK139RJ*1,45.187095,11.269532
AVAILABLE,IT*ENX*E21XP22T3KK4AK139RJ*2,45.187095,11.269532
OUTOFORDER,IT*ENX*E21XP22T3KK4AK141RJ*1,46.495326,11.868287
OUTOFORDER,IT*ENX*E21XP22T3KK4AK141RJ*2,46.495326,11.868287
AVAILABLE,IT*ENX*E21XP22T3KK4AK146RJ*1,45.42977,10.982811
AVAILABLE,IT*ENX*E21XP22T3KK4AK146RJ*2,45.42977,10.982811
AVAILABLE,IT*ENX*E21XP22T3KK4AK00148*1,39.958373,9.197192
AVAILABLE,IT*ENX*E21XP22T3KK4AK00148*2,39.958373,9.197192
AVAILABLE,IT*ENX*E21XP22T3KK4AK00149*1,39.900993,8.59768
AVAILABLE,IT*ENX*E21XP22T3KK4AK00149*2,39.900993,8.59768
AVAILABLE,IT*ENX*E21XP22T3KK4AK150RJ*1,45.4904,12.27408
AVAILABLE,IT*ENX*E21XP22T3KK4AK150RJ*2,45.4904,12.27408
AVAILABLE,IT*ENX*E21XP22T3KK4AK152RJ*1,37.14697,14.406634
AVAILABLE,IT*ENX*E21XP22T3KK4AK152RJ*2,37.14697,14.406634
AVAILABLE,IT*ENX*E21XP22T3KK4AK00153*1,39.72911,8.561612
AVAILABLE,IT*ENX*E21XP22T3KK4AK00153*2,39.72911,8.561612
AVAILABLE,IT*ENX*E21XP22T3KK4AK154RJ*1,37.031205,14.698454
AVAILABLE,IT*ENX*E21XP22T3KK4AK154RJ*2,37.031205,14.698454
AVAILABLE,IT*ENX*E21XP22T3KK4AK155RJ*1,40.376423,8.500247
AVAILABLE,IT*ENX*E21XP22T3KK4AK155RJ*2,40.376423,8.500247
OUTOFORDER,IT*ENX*E21XP22T3KK4AK156RJ*1,45.526299,9.521932
OUTOFORDER,IT*ENX*E21XP22T3KK4AK156RJ*2,45.526299,9.521932
AVAILABLE,IT*ENX*E21XP22T3KK4AK157RJ*1,37.390624,14.372058
AVAILABLE,IT*ENX*E21XP22T3KK4AK157RJ*2,37.390624,14.372058
AVAILABLE,IT*ENX*E21XP22T3KK4AK158RJ*1,37.383499,14.369173
AVAILABLE,IT*ENX*E21XP22T3KK4AK158RJ*2,37.383499,14.369173
AVAILABLE,IT*ENX*E21XP22T3KK4AK00163*1,45.670426,9.085456
AVAILABLE,IT*ENX*E21XP22T3KK4AK00163*2,45.670426,9.085456
AVAILABLE,IT*ENX*E21XP22T3KK4AK163RJ*1,40.840824,8.594886
AVAILABLE,IT*ENX*E21XP22T3KK4AK163RJ*2,40.840824,8.594886
AVAILABLE,IT*ENX*E21XP22T3KK4AK00164*1,45.6374,9.0018
AVAILABLE,IT*ENX*E21XP22T3KK4AK00164*2,45.6374,9.0018
AVAILABLE,IT*ENX*E21XP22T3KK4AK00165*1,45.837444,9.062717
AVAILABLE,IT*ENX*E21XP22T3KK4AK00165*2,45.837444,9.062717
AVAILABLE,IT*ENX*E21XP22T3KK4AK165RJ*1,45.473291,9.189772
CHARGING,IT*ENX*E21XP22T3KK4AK165RJ*2,45.473291,9.189772
AVAILABLE,IT*ENX*E21XP22T3KK4AK00166*1,45.498586,8.666098
AVAILABLE,IT*ENX*E21XP22T3KK4AK00166*2,45.498586,8.666098
AVAILABLE,IT*ENX*E21XP22T3KK4AK00169*1,42.800637,12.407687
